2023-03-25	11.500000
2023-03-26	11.500000
2023-03-26	11.500000
2023-03-26	8.990000
2023-03-27	9.000000
2023-03-27	13.940000
2023-03-27	3.900000
2023-03-28	1.150000
2023-03-28	16.139999
2023-03-28	6.500000
2023-03-29	12.000000
2023-03-29	17.110001
2023-03-30	12.000000
2023-03-30	20.000000
2023-03-30	10.140000
